objid ra dec u g r i z
1237648721252190803 228.999303118693 -0.110764781145111 23.39678 23.33725 23.02633 22.54053 21.62335
1237648721252190831 229.006587661698 -0.0908004497545419 22.83726 21.83985 21.45182 21.28975 21.18677
1237648721252190840 229.006514184592 -0.131252498172651 23.20068 22.24777 21.79871 21.54742 21.1751
1237648721252190859 229.010116937796 -0.130867882883209 23.52373 23.41305 22.57616 23.23995 22.55961
1237648721252190889 229.01915944717 -0.138661386403711 23.31119 22.71462 22.14973 21.79507 21.7171
1237648721252190996 229.037906511671 -0.0920337102537147 22.89372 22.20514 21.67915 21.66093 21.80075
1237648721252191033 229.048831880796 -0.102684502933707 23.80661 22.40957 21.81377 21.852 21.91475
1237648721252191045 229.046844312848 -0.100567342366737 23.00671 22.09291 21.58588 21.6414 21.14077
1237648721252191046 229.048723830746 -0.100235799334171 24.97156 22.38009 22.05326 21.83204 22.99847
1237648721252191315 229.015384054659 -0.137946536507864 24.29088 23.6263 22.58885 22.81868 23.17724
1237648721252191340 229.049034820856 -0.106653904017698 25.11647 23.33298 22.32816 22.18355 22.13205
1237648721252191400 229.028079988788 -0.136538828589936 25.5147 23.6432 23.19605 21.62522 20.88641
1237648721252188334 228.986452677794 -0.100121018823405 22.47485 21.52432 21.19969 20.92098 20.6897
1237648721252188346 228.988419503549 -0.114778644747963 18.98384 17.74315 17.5943 17.55334 17.53382
1237648721252188347 228.990183685848 -0.119460176482281 21.09495 19.79931 19.19408 18.99046 18.88283
1237648721252188348 228.987359657367 -0.113101687590836 22.34707 21.42867 20.91665 20.73732 20.33284
1237648721252188349 228.987707065785 -0.109640030605285 22.20593 21.50941 21.16484 21.18859 20.92027
1237648721252188350 228.992364071644 -0.116723179152856 23.41389 22.19414 21.85254 21.35745 22.45251
1237648721252188351 228.989275792779 -0.118483017962446 23.54819 22.17981 21.80079 21.80779 21.44225
1237648721252188352 228.988292809424 -0.11152017737747 24.41234 22.1293 21.78634 21.85307 22.46399
1237648721252188353 228.991298143212 -0.114600823768155 24.09203 25.0432 24.62257 21.66316 21.08735
1237648721252188354 228.988659576839 -0.117819959038085 23.20667 22.52892 22.17389 21.91656 21.96231
1237648721252188356 228.990795486504 -0.117993619112328 23.73524 22.95444 22.27406 22.2551 22.82605
1237648721252188357 228.990586739839 -0.113733069126366 24.76409 23.2408 22.86168 22.84987 21.8489
1237648721252188358 228.988385752095 -0.116911956093919 24.97756 23.37347 23.60228 23.73909 22.26683
1237648721252188373 228.992686757534 -0.0965724703545682 18.78061 17.51216 17.40318 17.38792 17.40308
1237648721252188374 228.990858228749 -0.0982406021837348 18.83425 17.92304 17.57877 17.45704 17.3866
