objid ra dec u g r i z
1237668678843957928 259.291061767601 43.2431318127661 23.73547 22.47079 21.68805 21.224 21.80644
1237668678843957929 259.288893587817 43.2437468177225 24.13831 22.10765 21.46917 21.30961 21.07928
1237668678843957933 259.284807434324 43.2458242860854 24.37218 23.78361 22.83374 22.15132 22.03164
1237668678843958418 259.298463945894 43.2430319741891 20.95289 20.0305 19.76995 19.63294 19.63832
1237668678843958446 259.329919100011 43.2388555065429 24.52601 24.12179 22.80686 22.91575 22.33803
1237668678843958643 259.276196645274 43.245790917378 24.7254 22.90497 22.28114 22.14205 22.0749
1237668678843958644 259.27484070094 43.2458621085055 23.59965 23.84326 22.9911 22.16304 21.83425
1237668678843958661 259.286156071344 43.2426355287652 22.15434 21.13749 20.60155 20.46263 20.61682
1237668678843958662 259.284100236707 43.2437758655315 25.35179 24.17995 22.51933 21.51326 21.17288
1237668678843958706 259.303492078339 43.2432962121298 21.67671 20.65777 20.3229 20.17092 20.10799
1237668678843959017 259.266782856771 43.2428618043605 22.81279 21.68248 21.08282 21.07728 20.47225
1237668678843959018 259.266204340644 43.2432712813799 24.44564 24.96057 23.63024 21.56225 21.27436
1237668678843959114 259.293543434613 43.2420527546439 24.06986 22.45906 21.78783 21.63718 21.3976
1237668678843959123 259.296178747924 43.2453842025889 23.63664 22.38879 21.85733 21.68113 21.57796
1237668678843959186 259.315912511851 43.2411012951093 22.63301 21.52123 20.99879 20.76163 20.91299
1237668678843959187 259.314596400021 43.2421480246543 24.29446 22.14029 21.42458 21.58294 21.38047
1237668678843959188 259.313511956557 43.2408548242298 24.31575 22.91809 21.97001 21.66755 21.67665
1237668678843959688 259.281997687253 43.2449050979077 25.36321 23.87448 22.49752 22.27134 22.15859
1237668678843959716 259.30043735286 43.2446984107015 23.74582 23.41814 22.35052 22.06213 21.5248
1237665584868556818 259.29229326875 43.0230613382018 19.65629 18.78141 18.57189 18.49636 18.55888
1237665584868556820 259.2948434522 43.0233913481126 23.34523 22.23449 21.65881 21.58819 21.29496
1237665584868556821 259.29576960459 43.0242301277791 24.85939 24.68038 23.46554 22.14123 22.94318
1237665584868556831 259.314243821116 43.0258687548015 20.96729 20.20274 19.90855 19.78728 19.6932
1237665584868556836 259.312295351009 43.0274690074192 25.66453 25.11269 24.8028 24.36193 19.40289
1237665584868556850 259.379442745074 43.0489021478292 21.62302 21.16653 20.75368 20.56437 20.28344
1237665584868556853 259.378131890934 43.0500633726361 24.82491 22.84676 21.77158 21.02334 20.70039
1237665584868557253 259.328727009497 43.028327509109 20.62797 19.71418 19.46519 19.3801 19.32905
1237665584868557255 259.332577466026 43.0315965047974 21.10808 20.13586 19.8358 19.6957 19.70337
1237665584868557260 259.331411773665 43.0300227024267 23.90215 22.7648 21.90203 21.33908 20.89725
1237665584868557263 259.330901810368 43.02892665148 24.01262 22.8839 22.62329 22.07964 22.2993
1237665584868557266 259.328382875177 43.0301920403471 25.21079 23.66391 22.8108 22.17618 21.1376
1237665584868557347 259.339005435733 43.0324776312452 21.74088 20.79116 20.43302 20.20621 20.17563
1237665584868557348 259.337483653143 43.0306270455166 24.6661 22.02389 21.41088 21.24249 21.84293
1237665584868557349 259.341172200305 43.0340591942903 24.1832 22.34927 21.55935 21.44617 20.95582
1237665584868557353 259.339589953947 43.0337087442835 19.38173 18.41282 18.17636 18.10626 18.08799
1237665584868557358 259.362954517785 43.0424637952703 19.9698 19.05894 18.87564 18.8034 18.77737
1237665584868557359 259.362363125243 43.0400264412148 20.63156 19.8044 19.59439 19.54713 19.60849
1237665584868557361 259.359467228189 43.0392834470998 21.75194 20.77042 20.43082 20.24035 20.26049
1237665584868557363 259.363965938217 43.04204499604 24.9663 22.66415 21.88481 21.61637 21.72071
1237665584868557368 259.361472779013 43.0422956025993 20.07659 19.13926 18.93335 18.84074 18.91983
1237665584868557392 259.354773189512 43.0363679134133 20.14941 19.2193 18.97091 18.88559 18.91208
1237665584868557393 259.354406241189 43.0356134172843 20.272 19.35477 19.11178 19.05182 19.03156
1237665584868557447 259.323306820885 43.0271463299713 23.16003 22.10729 21.64973 21.28579 22.30803
1237665584868558084 259.297915752769 43.0229497318166 22.11201 21.01436 20.54696 20.42165 20.2575
1237665584868558085 259.299066334765 43.0243116947246 23.16838 23.13983 22.3857 22.10671 21.60636
1237665584868558086 259.300341182063 43.0243378396088 22.90599 23.15086 22.39968 22.1556 21.89684
1237665584868558087 259.299125052476 43.0234922466928 24.63344 24.46362 23.37681 22.14029 22.30408
1237665584868558090 259.317802586189 43.0281144276252 22.24622 21.27241 20.84027 20.55799 20.6149
1237665584868558106 259.345579226984 43.032314506173 21.56852 20.45758 20.07866 19.88464 19.8578
1237665584868558383 259.372826420872 43.0467541972496 24.40575 23.42735 22.26143 22.19473 22.55619
1237665584868558384 259.357920992959 43.0412320452601 23.0016 21.93371 21.2417 21.02032 21.3376
1237665584868558389 259.305674230083 43.0244580318364 23.50629 22.08883 21.47466 21.19334 20.8591
1237665584868558390 259.375948084442 43.0461508736446 22.61307 22.48418 21.60443 21.40703 21.86855
1237665584868558395 259.366704442987 43.042550681043 22.69689 22.16086 21.71579 21.38134 21.89148
1237665584868558398 259.372912516221 43.0439453344965 22.70887 21.20647 20.80547 20.61756 20.7403
1237665584868558400 259.348018167041 43.0362236405153 25.86432 22.83396 21.99076 22.00715 21.08318
1237665584868558401 259.349123181312 43.0356757371767 23.99231 24.13018 23.39214 22.30729 22.25891
1237668355109617854 259.416963758696 43.1845197243748 17.65585 16.30455 15.82048 15.67804 15.61063
1237668355109617972 259.381430487829 43.2211397233249 19.68242 18.79774 18.57309 18.51042 18.53301
1237668355109618080 259.407354502302 43.2010105920611 16.44141 14.46923 13.72005 14.7521 13.368
1237668355109618081 259.401708550177 43.2025434666879 19.17033 18.10637 17.71411 17.59369 17.56614
1237668355109618083 259.40800479841 43.1962959311313 20.49131 19.37051 19.07787 19.02238 18.98969
1237668355109618086 259.405954590125 43.2033072009571 20.9894 23.35791 19.82107 22.49656 19.94936
1237668355109618094 259.403002393194 43.2012645868252 24.81347 23.0731 21.83322 23.20234 22.22746
1237668355109618473 259.38920908508 43.2169328816712 19.31361 18.37239 18.11393 18.02443 18.05715
1237668355109618474 259.386017967129 43.219522313666 19.92154 18.94166 18.69624 18.61986 18.64972
1237668355109618477 259.391246061026 43.216310588084 21.90808 21.05215 20.49702 20.33858 20.56453
1237668355109618501 259.394854982547 43.208610061569 19.17887 18.23232 17.94128 17.83086 17.83271
1237668355109618502 259.396101386602 43.2112628453418 21.69339 20.2945 19.85454 19.73118 20.03125
1237668355109618505 259.395196423294 43.2105974811749 23.81271 24.59415 22.09569 23.95071 21.84559
1237668355109618506 259.397868034932 43.2096095035133 25.20935 22.38684 21.52393 21.52375 21.71466
1237668355109618507 259.398082408635 43.2081384876187 24.46926 24.7305 24.04405 22.12775 21.91179
1237668355109618508 259.397221661432 43.2066973665498 25.87206 23.86408 22.61454 22.11659 22.48662
1237668355109618660 259.429525928655 43.1681292010719 24.63461 21.35443 19.85421 18.91433 18.38763
1237668355109618662 259.426254936264 43.170395255096 25.01759 22.24935 21.50581 21.20375 20.76053
1237668355109618779 259.424534737072 43.1758821645782 23.57634 21.22592 19.83145 19.33604 19.05041
1237668355109618780 259.421700648706 43.1767309034666 25.32568 21.65566 20.96466 20.84521 20.88148
1237668355109618781 259.42383076085 43.1745134818049 24.03595 21.65692 21.39234 21.29877 20.87788
1237668355109618782 259.424788861998 43.1732690958166 24.43679 23.23222 22.56308 22.04495 22.54217
1237668355109618871 259.38076602218 43.2187122911186 24.25675 25.14653 23.74758 21.91498 21.72684
1237668355109618873 259.383693044073 43.217242453607 24.96216 23.3511 22.56739 22.39693 22.1094
1237668355109619257 259.390995593227 43.2119458910638 23.72495 22.21645 21.66456 21.48723 21.98035
1237668355109619723 259.410278340999 43.1939372675003 25.88097 23.25806 22.73681 22.12196 21.68367
1237668355109683437 259.422163288156 43.0886097771216 20.21904 18.44751 17.86035 17.65075 17.57134
1237668355109683452 259.424443594826 43.0953296684773 24.02158 23.63772 22.49049 20.86675 21.36412
1237668355109683465 259.423496797305 43.0921055065755 24.52556 23.5365 22.57447 22.16678 21.62029
1237668355109683474 259.42315213602 43.0908730608635 25.7173 24.4892 23.17411 22.53272 22.1278
1237668355109684258 259.419068018699 43.0908159179319 21.886 20.55528 20.21481 20.1525 20.06542
1237668355109684973 259.428581523955 43.1000659720995 22.44239 23.84139 22.42381 23.08168 23.29871
1237668678843892446 259.239952633791 43.2457884945496 20.02552 19.09449 18.88336 18.78471 18.75933
1237668678843892469 259.245059580049 43.2457864327355 21.95943 21.34609 20.83665 20.64289 21.10068
1237668678843892470 259.251564622602 43.2451154827506 22.16606 21.29692 20.81664 20.51504 20.87395
1237668678843892471 259.249091081691 43.2455503886081 24.54176 23.07299 22.20943 21.66305 22.48273
1237668678843892474 259.249990328968 43.2451313376022 24.84272 23.34664 22.97492 23.53165 22.62977
1237668678843892475 259.246961037485 43.2442759500455 23.40584 21.09556 19.79409 18.61801 17.95791
1237668678843957477 259.330018739148 43.2428796219987 20.58363 19.76824 19.51157 19.36712 19.55999
1237668678843957480 259.33593431018 43.2420275518611 22.75107 21.55676 21.13762 20.97159 21.17509
1237668678843957481 259.333952355798 43.2419427335922 24.303 22.23893 21.60375 21.97127 21.13924
1237668678843957486 259.329529806759 43.240840206225 24.71937 23.65224 22.60994 22.00801 22.35595
1237668678843957487 259.329855578111 43.2418011128525 25.47323 23.84096 22.76943 22.71094 22.30023
1237668678843957488 259.325281137257 43.2428155781936 24.73225 23.98541 22.81078 22.32006 21.83931
1237668678843957811 259.255688917582 43.2451287397873 19.64009 18.71619 18.51771 18.56915 18.38523
1237668678843957812 259.256464596195 43.2470055960763 23.82713 22.43151 20.91556 20.08669 19.72217
1237668678843957817 259.258553756863 43.2466050571533 24.53685 23.24867 22.64412 22.77286 22.44105
1237668678843957852 259.270315715802 43.2486524802795 20.77864 19.82502 19.57291 19.48995 19.46968
1237668678843957918 259.283238895925 43.2498957703232 20.97139 20.06706 19.79811 19.62774 19.68548
1237668678843957921 259.281847337447 43.2494650340085 23.88297 22.96617 22.20173 22.04716 21.51882
1237668678843957925 259.285691623255 43.2470089113187 20.38243 19.51495 19.24178 19.15708 19.06465
1237668678843957926 259.289145200023 43.2472971247542 20.99716 20.21506 19.875 19.7469 19.81088
1237668678843957927 259.285711848389 43.2485000324396 23.66068 22.09505 21.39074 21.28415 21.13106
1237668678843957930 259.283609690268 43.2466649336525 24.37541 23.14626 22.36995 21.75754 22.30054
1237668678843957931 259.288518290194 43.2461621802983 24.95234 23.21986 22.59582 21.89593 21.27952
1237668678843957932 259.286892678028 43.2460905205342 24.21244 23.81733 22.28256 22.43329 21.65121
1237668678843958015 259.31824484351 43.2427309873552 20.96893 19.96067 19.69493 19.5672 19.5974
1237668678843958065 259.348625825849 43.2378809495758 21.21866 20.24482 19.93574 19.78913 19.81707
1237668678843958068 259.344814971926 43.2375422879781 22.93458 21.10174 20.19754 19.82602 19.55608
1237668678843958073 259.353164331489 43.2368363792476 22.70823 21.94159 21.3479 21.11793 21.49059
1237668678843958078 259.351466149987 43.2372602199164 24.45059 22.68269 22.04407 21.78308 21.83072
1237668678843958424 259.307552848994 43.2477990465303 21.00129 20.08981 19.81763 19.62929 19.56378
1237668678843958640 259.279055825037 43.2485110800949 21.8434 21.00632 20.65106 20.39501 20.29873
1237668678843958641 259.278205226486 43.2469478892757 22.97158 22.09559 21.35061 21.05564 21.05499
1237668678843958642 259.274833687785 43.2471207592386 25.7468 23.02166 22.32052 21.57732 21.70862
1237668678843958680 259.291960913331 43.248670248737 21.94057 21.11201 20.76209 20.48651 20.34772
1237668678843958715 259.307962066653 43.2448678386018 21.729 20.79642 20.42718 20.2534 20.30484
1237668678843958716 259.306791365662 43.245850629104 24.34078 23.70313 22.56927 22.09612 22.95496
1237668678843958754 259.340454491213 43.2385417851004 21.31776 20.2962 19.99533 19.89293 19.99881
1237668678843958755 259.339797149682 43.2375384876485 21.87165 20.8037 20.39465 20.21577 20.20371
1237668678843958756 259.342523940314 43.2389254606797 24.06915 23.66965 22.57429 21.99133 21.90133
1237668678843958992 259.25944504811 43.2486754917421 24.28769 22.36053 21.70248 21.50122 21.20214
1237668678843959007 259.263409720579 43.2462009666229 22.92545 22.03254 21.31764 21.17489 21.5022
1237668678843959008 259.264913933688 43.2477387435604 23.94531 22.16542 21.69167 21.47618 21.56431
1237668678843959009 259.267124212533 43.2468618086763 24.10403 23.09551 22.28205 22.1566 22.16085
1237668678843959129 259.299094710649 43.2474122073703 22.62119 21.60764 21.08618 20.79199 20.60926
1237668678843959130 259.29939352879 43.2467823964622 22.85276 22.38951 22.10035 21.86926 22.69527
1237668678843959131 259.29696822292 43.2478373401002 23.36009 23.12396 22.41766 21.97802 22.79447
1237668678843959192 259.316934500035 43.2460716860576 23.24739 22.24524 21.55059 21.26146 21.67082
1237668678843959193 259.317702532241 43.2459238550311 24.79193 23.77709 23.00167 22.59435 22.73747
1237668678843959208 259.320238276587 43.2453676515616 23.5442 23.09511 22.21472 22.05063 21.43561
1237668678843959748 259.322269576752 43.2439868632878 24.13691 23.87576 23.13231 22.2529 22.57644
1237665584868556822 259.293188550826 43.0211932028204 24.72913 24.06773 22.99598 22.61992 22.74429
1237665584868556852 259.383323936957 43.0473393696018 23.8659 21.77822 21.19016 21.04283 21.46827
1237665584868556875 259.281100510445 43.0193015313263 21.33299 20.27642 19.83985 19.72796 19.65494
1237665584868556876 259.292864308503 43.0187904210245 21.56202 20.5317 20.20916 20.17384 20.16413
1237665584868556878 259.294089544531 43.0183020346904 22.29167 20.91838 20.59926 20.48677 20.40212
1237665584868556881 259.285812676869 43.0193756957506 22.22169 21.27128 20.81033 20.76748 20.93068
1237665584868556883 259.291341980901 43.0179162782017 23.74112 22.21369 21.53313 21.46242 22.50543
1237665584868556885 259.283719989452 43.018266598918 25.24923 22.02717 21.44514 21.25591 21.06901
1237665584868556887 259.291030876571 43.0199097346989 24.31586 22.58722 21.97209 21.66483 22.11034
1237665584868556888 259.287525738328 43.0187241388212 24.02942 23.11198 22.17583 22.00638 22.3177
1237665584868556897 259.289597483311 43.0170441604235 25.80837 24.19303 23.5259 22.5178 21.38882
1237665584868556901 259.289352377578 43.0194883545304 25.39179 23.41201 22.73657 22.7571 22.10357
1237665584868557287 259.400802654456 43.0563825405691 20.09272 19.16553 18.96435 18.88234 18.81095
1237665584868557303 259.39133711806 43.0537902627242 20.24308 19.35158 19.1759 19.04349 19.02462
1237665584868557351 259.337757765218 43.0287093864439 25.06933 22.75113 22.2436 21.82727 21.13019
1237665584868557364 259.365859477715 43.0398954132929 24.67817 22.58327 21.89152 21.84385 21.18696
1237665584868557386 259.391922453175 43.0481465417742 22.89923 21.39226 20.98488 20.80844 20.63387
1237665584868557387 259.390623151891 43.0476510360093 24.02042 22.39911 21.92604 21.75721 21.70831
1237665584868557394 259.355676871774 43.0333720634721 20.95247 19.97461 19.65554 19.59794 19.51814
1237665584868557395 259.358219216778 43.0321756106233 21.258 20.1383 19.93641 19.72787 19.88847
1237665584868557398 259.357606662853 43.0362176944408 23.67644 22.48248 21.92984 21.49994 21.41289
1237665584868557404 259.30521189077 43.0175514068469 22.92719 21.55139 20.97307 20.66589 20.67559
1237665584868557408 259.302979591477 43.0174469375576 25.83216 23.11931 22.46197 21.97812 21.58814
1237665584868557412 259.297959277015 43.0189026264512 24.82717 24.55362 22.85904 23.49975 22.3393
1237665584868557416 259.362640136896 43.0363936941619 20.37584 19.41648 19.17502 19.0995 18.97196
1237665584868557419 259.315401817112 43.0214500143612 19.7771 18.8543 18.6259 18.56306 18.54525
1237665584868557421 259.316474128741 43.0191823955126 22.49417 21.16597 20.64091 20.5167 20.41189
1237665584868557425 259.348894137008 43.0319109376098 20.07066 19.19186 18.96021 18.84706 18.9661
1237665584868557426 259.351206805011 43.0301887822544 21.32327 20.33508 20.00748 19.92057 19.81349
1237665584868557427 259.3509518169 43.0296400272014 21.75086 20.69189 20.27306 20.1202 20.21398
1237665584868557428 259.353679814076 43.0296432219426 23.23634 22.00099 21.36221 20.98224 21.29838
1237665584868557439 259.34170171301 43.0287471142671 21.50463 20.45182 20.12193 20.03868 20.12766
1237665584868557445 259.32851345136 43.0236582278911 20.55658 19.80161 19.46965 19.4089 19.26471
1237665584868557446 259.322850637212 43.024743246557 21.36277 20.44395 20.10335 19.9837 19.96861
1237665584868557448 259.326904342914 43.0264833651087 23.56071 23.47602 22.37499 22.19985 21.86866
1237665584868557449 259.323960745744 43.0243780401251 23.45547 23.17701 23.41398 23.58051 22.51063
1237665584868557450 259.325995504785 43.0244621744576 23.86279 24.08795 22.81959 23.31598 22.43458
1237665584868557451 259.326022457304 43.0238679677262 23.2399 23.32354 23.23409 22.85111 23.62812
1237665584868557452 259.32496475425 43.0266041116593 21.85607 20.95174 20.47669 20.33242 20.29328
1237665584868557462 259.370418945656 43.0380308749045 21.95437 20.98684 20.56879 20.42049 20.26016
1237665584868557464 259.369871864385 43.036334536995 23.7458 21.86921 21.10942 20.79255 20.82031
1237665584868558088 259.300711082594 43.0229029505426 25.4276 23.6081 22.57372 22.20853 21.43246
1237665584868558094 259.306848613329 43.0220156768144 23.6326 21.56829 21.05298 20.85663 20.8861
1237665584868558095 259.309378690363 43.0226703622359 23.45453 21.99626 21.4935 21.34541 20.66183
1237665584868558096 259.308447789494 43.020264315359 24.27729 23.38614 22.48063 21.37942 20.72897
1237665584868558097 259.308332055256 43.0222465846912 21.25218 20.50135 20.1139 19.99058 19.8045
1237665584868558099 259.301867683335 43.0200780058571 21.94869 21.17973 21.00851 20.81763 20.43847
1237665584868558101 259.300481652615 43.0200749761639 24.11389 22.02415 21.48683 21.37024 20.81021
1237665584868558102 259.305565621784 43.0199895581852 25.86771 23.69032 22.87064 22.19431 21.94028
1237665584868558104 259.379069045901 43.0426439892437 23.73017 22.16962 21.41111 21.16071 21.31154
1237665584868558105 259.378423043123 43.040845763722 23.48327 22.61378 22.01632 21.65499 21.45921
1237665584868558142 259.346375878724 43.0260950833658 25.04524 23.29879 22.75434 22.2639 22.28837
1237665584868558376 259.395089448397 43.0544418099352 22.64536 21.87305 21.38614 21.00172 20.92341
1237665584868558385 259.386845679052 43.0502612142945 23.2759 22.91854 22.18359 21.69456 21.70161
1237665584868558417 259.382959782552 43.04469388472 22.37176 21.72732 21.20094 21.05332 20.97398
1237665584868558418 259.384452309529 43.0451240820632 23.77018 22.64326 22.01123 21.74821 22.13467
1237665584868558425 259.366230809079 43.0371077567455 25.74534 23.03299 22.24825 21.91154 21.55708
1237665584868558426 259.331326413698 43.0258926185144 22.43371 21.68902 20.93899 20.79815 20.44468
1237665584868558431 259.335750458227 43.0256792290466 22.52534 21.30499 20.91697 20.77455 20.63858
1237665584868558432 259.324136060451 43.0223830691359 25.22668 23.32846 22.58277 21.93622 21.32618
1237665584868558435 259.339774760917 43.0259312824048 24.00711 21.93554 21.38565 21.11807 21.1811
