objid ra dec u g r i z redshift
1237667782293717312 174.690568345913 21.8590381961538 25.40939 22.79421 21.01536 20.11509 19.70213 0.4859407
1237667782293717438 174.739298012695 21.7928143358529 24.94138 21.16192 19.2717 18.57554 18.13061 0.3611561
1237667782293782693 174.95597917145 21.7964449324117 20.48969 18.58854 17.59173 17.07061 16.70425 0.06387775
1237667782293782920 174.866858385641 21.8407606591725 22.78961 21.72602 20.15891 19.30263 18.95316 0.5732063
1237667782293783025 174.899457435902 21.9313730162154 24.24287 23.09234 21.31965 19.94376 19.48882 0.5809262
1237667782293783062 174.91413216135 21.9061002499285 23.83085 21.85785 20.27399 19.50887 19.06704 0.4673092
1237667782293848069 174.995036891947 21.9782680417177 17.17463 16.21846 15.8689 15.61304 15.51632 0.0643426
1237667782293848130 175.024409053664 21.8915873880612 19.75981 18.39284 17.40836 16.9779 16.68576 0.2098432
1237667782293848199 174.980286432245 21.9691462265159 22.71605 19.83694 18.27384 17.72976 17.38323 0.2970362
1237667782293848399 174.980146738471 21.9350152260176 22.2276 21.86756 20.52649 19.60146 19.12776 0.6252931
1237667782293848531 175.017830400469 21.9481012057014 25.14136 21.25866 19.86128 19.05253 18.48334 0.5017264
1237667782830325831 174.045927326499 22.3216152510557 19.48708 18.39901 17.81591 17.50643 17.32148 0.1096728
1237667782830325853 174.095903390616 22.2375144579298 21.30859 18.75875 17.50039 17.02813 16.68729 0.1860355
1237667782830325874 174.115801718689 22.2302542268908 18.67872 16.99854 16.28289 15.94274 15.6793 0.03668422
1237667782830326167 174.030648441004 22.1722657329809 22.11748 21.30689 20.22869 19.44154 19.13997 0.531368
1237667782830326264 174.067210697764 22.1707964772035 23.68856 21.78713 20.34057 19.53709 19.1575 0.4667262
1237667782830326468 174.145391194426 22.1420699011421 26.87433 22.0013 20.39992 19.55502 19.09872 0.5551263
1237667782830391406 174.15584438911 22.2418998366356 21.50337 20.23873 18.43493 17.88057 17.49553 0.3629331
1237667782830456931 174.401639516314 22.2636038619049 19.0067 17.91677 17.50958 17.29236 17.15612 0.05586426
