objid ra dec u g r i z
1237651272953627373 114.412353750255 38.9145243352147 23.86579 22.42665 21.23343 20.60329 19.96272
1237651272953627389 114.417464013469 38.9234896266611 22.13256 22.07615 22.08307 21.98993 21.48455
1237651272953627396 114.426314743184 38.925138769093 26.07047 22.30383 24.54092 24.91238 21.89397
1237651272953627397 114.419694549973 38.9294266037716 22.43126 21.79184 21.32805 21.11826 20.48738
1237651272953627402 114.419635225298 38.932775119583 23.37841 22.19942 22.68353 22.88333 23.53571
1237651272953627419 114.44442533712 38.9316501609219 25.83934 22.21619 21.53796 21.20412 21.4398
1237651272953627421 114.426260124802 38.941395317036 22.91912 22.62923 22.97125 22.68181 21.07343
1237651272953627430 114.435897099879 38.9438703550593 23.00959 22.35586 21.57225 21.12981 20.53735
1237651272953627433 114.447192713726 38.944795196843 23.0312 22.39265 21.94626 21.95704 21.48602
1237651272953627434 114.43630751389 38.9495997210211 22.59658 21.57985 20.85985 20.52404 20.18477
1237651272953627436 114.456419041724 38.9423349654846 23.96805 22.26696 21.63001 21.72729 21.07704
1237651272953627442 114.455155079573 38.9461316917835 22.49598 21.79017 21.13473 20.9254 20.54336
1237651272953627450 114.474576142931 38.94301261666 24.38418 22.16887 21.64196 21.51277 21.75135
1237651272953627458 114.476180135579 38.9504561900356 22.92372 21.58689 20.85248 20.5287 20.13531
1237651272953627478 114.485991917687 38.9589634080159 22.75722 21.50724 20.68151 20.23276 20.13072
1237651272953627482 114.485782389169 38.9632151502893 24.17293 22.2494 21.68828 21.10633 22.95958
1237651272953627484 114.471739280837 38.970102648833 22.92354 21.65107 21.06024 20.80031 20.77011
1237651272953627486 114.477552437045 38.9682451498877 24.69074 22.25414 20.87234 20.28049 19.83166
1237651272953627532 114.441627538537 38.8248494021936 24.91596 23.9689 21.66924 20.94205 20.52163
1237651272953627535 114.459867604944 38.8232181419998 22.30926 22.12758 20.98336 20.81508 21.64295
1237651272953627538 114.439931323493 38.8403782032328 22.47883 22.92726 21.63894 21.34959 20.67181
1237651272953627567 114.41150414692 38.9085772591853 25.87599 24.383 22.03678 25.8335 21.95608
1237651272953627578 114.416589432636 38.9144711333224 21.98717 21.09778 19.81726 18.88315 18.48079
1237651272953627579 114.417650183526 38.9130193203846 24.01857 23.31185 21.33167 20.88762 21.21362
1237651272953627615 114.458029033203 38.959210448275 24.97552 24.58828 23.80437 21.6693 22.6493
1237651272953627633 114.506163553324 38.957741557751 24.14866 23.89064 22.15645 21.02117 20.07081
1237651272953627634 114.474108337239 38.972978997818 24.63185 23.81037 22.13875 21.23932 20.26678
1237651272953627664 114.452467889833 38.8267819492847 23.82078 23.6321 22.7471 21.72072 21.07399
1237651272953627702 114.445469723342 38.938156222646 26.49175 23.15078 22.37937 21.49048 20.90189
1237651272953627709 114.47070691627 38.9431584526905 25.02697 24.12881 22.4414 21.33315 21.17874
1237651272953627732 114.497822405887 38.9585661674485 26.0151 24.96675 23.8386 24.90556 19.47467
1237651272953627734 114.449369637066 38.843416905004 26.63836 23.28271 24.29505 21.58756 22.95341
1237651272953627736 114.44797137782 38.8476118120186 20.74431 18.25427 19.87105 20.82432 18.11524
1237651272953627743 114.455379014256 38.9534843856541 24.13389 23.19254 22.1253 21.74997 22.23046
1237651272953627744 114.470443511499 38.9527063435477 22.87342 22.50734 22.63208 21.53131 22.34224
1237651272953627751 114.413290142707 38.919946410877 26.75843 21.4114 22.76178 26.25385 24.97952
1237651272953692186 114.489615844377 38.9780865146312 24.68487 18.62138 16.71197 15.76346 23.26785
1237651272953692244 114.533505565863 38.9771921248442 17.58347 16.20809 15.56854 15.42354 15.3232
1237651272953692245 114.538817941722 38.97851828604 24.2367 21.30391 19.89905 19.32391 18.81545
1237651272953692493 114.532631644032 38.9611008674291 24.52978 25.25008 23.89429 21.86958 22.18961
1237651272953692494 114.532205626378 38.9598865567727 24.12384 23.63467 22.2249 22.84261 22.79612
1237651272953692522 114.561317715115 38.9658263032761 23.71946 24.09345 23.91084 21.3877 20.39224
1237651272953692523 114.563690053922 38.9673225894526 23.97838 23.22981 24.87536 23.74858 22.90132
1237651272953692767 114.53190614111 38.968440287718 20.89889 19.82096 19.32585 18.92867 18.80347
1237651272953692772 114.511475791637 38.9841504848067 24.05625 23.61572 22.782 21.04898 20.04229
1237651272953692776 114.565692738284 38.9640367870704 24.4735 23.74112 21.69947 21.19599 20.58592
1237651272953692849 114.513111070962 38.9664258063028 23.37604 22.58966 21.66333 20.85188 20.64281
