objid ra dec u g r i z redshift
1237661950784831847 169.486242086787 12.7633687564203 23.08996 20.51389 18.86196 18.25287 17.88178 0.3616549
1237661950784897045 169.644184389654 12.711084757384 16.43002 14.61869 13.83162 13.44315 13.16133 0.02011058
1237661950784897101 169.619319561092 12.7941431136643 19.05437 17.91552 17.33534 16.95 16.74529 0.114559
1237661950784897106 169.649837920448 12.7435675766266 18.17758 17.26085 16.90365 16.69436 16.56412 0.01998585
1237661950784897273 169.596875005655 12.6983642976539 24.11808 21.75538 20.60042 19.88033 19.62738 0.5289214
1237661950784897535 169.736483980734 12.8155964382768 25.91879 21.91173 20.18195 19.1929 18.63836 0.5623741
1237661950784962579 169.814460465875 12.8104713510913 18.66266 16.64495 15.60985 15.15252 14.79731 0.1265953
1237661950784962585 169.812667842938 12.8172772421737 24.38891 24.10371 21.22512 19.97916 19.54552 0.6286836
1237661950784962693 169.859383573879 12.9175948897756 20.64842 18.79224 17.74632 17.30371 16.9621 0.126853
1237661950784962696 169.86340866869 12.8602130757065 20.27036 18.59906 17.72176 17.36189 17.06519 0.1274693
1237661950784962726 169.793102896655 12.8357721871904 21.89583 19.16084 17.71557 17.17309 16.86252 0.2379606
1237661950784962936 169.787701028217 12.8752586412432 23.4303 21.85211 20.29067 19.36648 18.86148 0.5419001
1237661950784962987 169.815406419303 12.7909400921855 22.75038 21.40403 19.62873 18.80932 18.47072 0.5041587
1237661950784963247 169.779166492683 12.8985536449156 23.40013 22.63611 21.80923 20.73527 20.24921 0.8679901
1237661950785028145 169.919963649857 12.8396046670363 18.70925 16.87792 15.9651 15.54825 15.24015 0.08316851
1237661950785028153 169.954884391587 12.8370773038993 19.90297 17.98151 17.10514 16.62182 16.31371 0.07897922
1237661950785028165 169.986814665664 12.736084366187 18.5549 17.50832 17.00988 16.61459 16.44849 0.07001233
1237661950785028264 170.039673284446 12.856432653851 21.22951 19.15623 17.77209 17.25112 16.92887 0.2368731
1237661950785028497 169.934581172618 12.8538320249627 22.51697 21.39503 19.64954 18.92447 18.42606 0.411338
1237661950785093823 170.058605550231 12.7956540585611 22.10225 19.86696 18.25782 17.70384 17.37533 0.2383464
1237661950785093826 170.064390846959 12.8035247597541 21.03632 19.01275 17.5434 17.0067 16.6935 0.2365189
1237661950785093828 170.078416889765 12.8656069288437 22.80224 20.0198 18.4605 17.90973 17.5732 0.2956391
1237661950785093834 170.125400618144 12.8518748284623 19.88609 18.49648 17.63541 17.15948 16.7957 0.08450153
1237661950785094016 170.094219788178 12.8226103751501 24.33001 21.41626 19.89889 19.02411 18.5211 0.5000687
1237661950785094211 170.196057231207 12.9045093255219 26.74637 21.00571 19.24419 18.6234 18.20829 0.3789655
1237661951321571397 169.243917739204 13.1107719005333 20.65359 23.45601 21.31337 21.41211 17.95661 0.2344587
1237661951321571408 169.253956496168 13.0997735298497 23.40566 19.88236 19.59812 19.22033 19.36427 0.002004965
1237661951321571535 169.225660895233 13.1546600884007 19.28541 17.54046 16.37466 15.88142 15.5119 0.1457515
1237661951321833586 169.860748481304 13.1609867693199 19.05158 17.44035 16.5553 16.13972 15.812 0.1282576
1237661951321899062 169.958229716445 13.217377693658 19.53322 17.87919 17.01381 16.691 16.5017 0.1854219
1237661951322030663 170.283698171227 13.1816693620251 27.55605 22.54923 20.72523 19.77682 19.27256 0.5653275
1237664130484994086 169.985516628302 13.6322033774236 19.44395 17.58522 16.72757 16.21778 15.91295 0.1274053
1237664130485059642 170.112118464541 13.5344799172129 24.59402 20.01748 18.30037 17.68205 17.2829 0.2728021
1237664130485059952 170.096041370035 13.4859582430797 23.63261 21.67266 20.21134 19.70203 19.28694 0.0
1237661068182749939 169.229063022599 13.3580710973356 25.95925 21.51403 19.94851 19.13309 18.74901 0.4697627
1237661068182815323 169.305406192992 13.2505564112677 24.28259 21.46831 19.53283 18.67286 18.23264 0.4663298
1237661068182880963 169.557290975637 13.376772792635 24.99801 22.08141 20.41151 19.34514 18.86594 0.5826981
1237661068183077494 170.005348318525 13.310037742624 22.78957 21.59586 20.33437 19.50423 19.11132 0.5236359
1237661068183142508 170.135290373654 13.4216977989966 23.7523 23.41754 20.94119 19.7713 19.25322 0.5123489
1237661068183142955 170.108718569307 13.4634377322129 24.7582 21.3868 19.81942 19.05549 18.75174 0.4342084
1237661813878948268 169.628089724396 12.9154565349266 23.1923 22.68304 20.87727 19.72809 19.1931 0.6757926
1237661950784831492 169.474019610543 12.85919684757 19.97284 18.48528 17.65323 17.14515 16.87219 0.1664595
1237661950784962677 169.826804581505 12.7737738084504 19.10088 17.39611 16.43609 15.91633 15.54295 0.1137908
1237661950785028515 169.947416670544 12.8131780464073 22.33193 20.73704 19.0843 18.38802 17.90817 0.4070388
1237661951321636981 169.373370023231 13.2005034023696 19.48748 18.31342 17.75267 17.43971 17.26119 0.1153823
1237661951321637008 169.381745277343 13.1337095639642 21.34036 19.97854 18.28197 17.71891 17.30093 0.3094221
1237661951321702776 169.476613377359 13.1998497554179 24.71819 24.80621 21.41446 20.00891 19.56789 0.6944795
1237661951321702816 169.499502379483 13.1308417586955 21.74239 20.96255 19.84166 19.08791 18.70583 0.6435638
1237661951321702931 169.5629293951 13.2123922902562 22.28882 20.34226 18.59917 17.93658 17.54577 0.3686958
1237661951321899108 170.023209362658 13.2414592737301 19.34148 18.16631 17.67214 17.36248 17.15076 0.09575537
1237661951321899556 169.904447963968 13.1309275832269 22.41218 22.47987 20.42461 19.25284 18.62908 0.6407202
1237661951321964764 170.02991184362 13.2474223330307 25.0754 22.40605 20.92335 19.93054 19.66266 0.4375824
1237661951321964949 170.132831668434 13.1925602395853 24.84319 22.0201 20.57699 19.47653 19.18313 0.6052295
1237661951322030162 170.272940822362 13.1734812061622 19.63046 18.75584 18.44314 18.13211 18.07107 0.101736
1237661951322030165 170.292578362504 13.2019448505397 18.45627 17.52709 17.08703 16.74587 16.59666 0.1013433
1237664130484732363 169.344560215077 13.4505979908459 21.99565 20.63793 18.92246 18.29733 17.76782 0.398949
1237664130484797464 169.479735820952 13.5391121889833 18.95786 17.86849 17.48185 17.16576 16.9824 0.08460954
1237664130484797483 169.501484419486 13.4771041971879 19.0597 18.62295 18.10273 17.90892 17.41581 0.3383411
1237664130484863091 169.668438791687 13.6050964896526 19.31179 17.45929 16.5658 16.1694 15.86918 0.07788871
1237664130484928581 169.771319252336 13.5128126103151 18.29209 17.28849 16.89844 16.66971 16.56933 0.05045175
1237664130484928592 169.787943609529 13.5486380570449 19.19496 17.27385 16.38959 15.97667 15.63612 0.05089158
1237664130484928624 169.842507336111 13.4963829076212 20.31982 18.23808 17.10608 16.67063 16.33392 0.1507966
1237664130484928918 169.790958251983 13.6538060204027 24.53772 21.88934 20.30574 19.31209 19.02018 0.5457575
1237664130484994088 170.019076467546 13.551316170075 21.32271 19.01723 17.83876 17.36014 17.00913 0.1516758
1237664130484994255 170.013720559189 13.4741476936499 18.51703 17.20758 16.51588 16.11276 15.85483 0.1270916
1237664130484994270 169.897295497775 13.5643963559541 20.36292 19.51898 18.6089 18.22184 17.77114 0.2927682
1237664130484994271 169.902259071387 13.5344735763224 19.40219 18.31618 17.75937 17.42782 17.2699 0.1174537
1237664130484994293 170.004112654896 13.5432653670844 20.64972 19.49471 18.56692 18.12322 17.87199 0.0
1237664130484994579 169.920699699742 13.4598878970198 25.51288 22.63355 20.90009 19.96734 19.49517 0.5098354
1237664130484994607 169.953148866433 13.5102372494272 23.80372 22.423 20.56701 19.5464 19.07544 0.5633234
