objid ra dec u g r i z redshift
1237665178446397839 211.678344241811 28.59373104834 23.55673 21.88727 20.68396 19.69117 19.33467 0.6432544
1237665178446398128 211.688343725514 28.6368519483496 25.80196 21.75269 19.91785 19.12826 18.76214 0.449411
1237665178446398160 211.68342125222 28.5691378939878 23.18598 21.84306 20.40214 19.42653 18.99766 0.5465472
1237665178446463015 211.804237064243 28.637283781682 17.30536 16.07005 15.57354 15.24654 15.06699 0.01810867
1237665178446463139 211.724921003785 28.5719349768885 19.23972 17.12965 16.12264 15.69067 15.3558 0.1165807
1237665178446463183 211.782334509076 28.592802378562 23.19574 20.87862 18.97528 18.30523 17.81015 0.3681414
1237665178446463194 211.815008384986 28.5996160501185 19.85901 18.33043 17.42091 16.95391 16.57055 0.1176662
1237665178446463221 211.864854758616 28.5736248165274 19.58263 17.72689 16.70094 16.21061 15.81712 0.116676
1237665178446463768 211.867092774457 28.5584124774715 22.24396 20.06207 18.39706 17.72621 17.29783 0.3454594
1237665178446463833 211.914378542076 28.6458832580416 22.883 20.5599 18.89259 18.21835 17.83178 0.3687761
1237665178446528623 211.894214380414 28.547519656653 19.52048 18.24199 17.536 17.14976 16.90936 0.1404391
1237665178446528644 211.947888082036 28.6325054520472 19.2887 18.2655 17.73851 17.38929 17.19613 0.1173535
1237665328788669938 211.27798906044 28.5021552678031 23.93605 21.81119 20.52831 19.79886 19.24479 0.4874111
1237665329325343440 210.998078444209 28.9431545596986 24.6021 23.53821 21.07532 19.77089 19.77856 0.5310084
1237665329325408514 211.137548402295 28.9143132989504 20.65115 18.47974 17.4218 16.78876 16.36819 0.1157231
1237665329325408520 211.165509969339 28.9414546890782 19.25173 17.91728 17.26627 16.8404 16.55264 0.07285013
1237665329325408786 211.092832334235 28.9984604190296 22.62204 21.42974 19.91335 19.02021 18.66142 0.4951449
1237665329325473927 211.377977408555 28.9770071237576 20.74629 18.61617 17.25939 16.76186 16.40412 0.1939991
1237665329325473928 211.377738953087 28.9646862864207 21.01752 18.9942 17.70359 17.2211 16.85597 0.1941502
1237665329325473967 211.357021060976 28.9769652179672 24.96153 22.61719 21.16199 20.10027 19.52605 0.5494629
1237665329325474551 211.268188992688 28.9214930894746 26.40915 22.86579 20.58855 19.58812 19.29323 0.548752
1237665329325540084 211.522571240992 28.8672146023877 23.61378 22.65811 20.74077 19.49934 18.93399 0.6355006
1237665429706637450 211.257422630724 28.1872634852025 18.70761 17.73746 17.40083 17.17904 17.08348 0.03786856
1237665429706638014 211.269283411357 28.2171127840431 25.36322 21.3544 19.53052 18.90548 18.55918 0.3664395
1237665429706768441 211.4672183601 28.1924801897335 19.7168 18.26853 17.45907 17.07554 16.79515 0.1118563
1237665430243377293 210.955717957968 28.5469734629682 18.82569 17.73851 17.10888 16.74294 16.56327 0.1487882
1237665430243377765 210.951242244086 28.5110046606145 21.92571 20.57713 18.89977 18.19128 17.69968 0.4229876
1237665430243442761 211.169103639071 28.5884753833951 16.70053 15.25051 14.4931 14.09494 13.83566 0.0393679
1237665430243442935 211.173715525249 28.6096057379018 18.74433 17.49655 16.90211 16.53776 16.32981 0.06791686
1237665430243443766 211.196197951458 28.6266412392131 24.33902 22.06613 20.46506 19.53786 19.13956 0.5455645
1237665430243639380 211.670655914084 28.4931754974091 24.24274 23.6488 21.55199 20.33922 20.25927 0.574646
1237665430243639487 211.58022991243 28.4193799750359 18.89433 17.33092 16.54392 16.10257 15.78797 0.03968484
1237665430243639579 211.711413345602 28.5580289526467 20.30601 18.37239 17.28085 16.8409 16.4747 0.1181081
1237665430243639970 211.564876992918 28.5145482146907 21.7614 21.43227 19.69593 18.63846 18.18555 0.545734
1237665430243639984 211.568135592476 28.5125157662157 24.3425 22.37189 20.73367 19.75781 19.35121 0.5498068
1237665430243640265 211.66677956684 28.5546481280867 24.68931 22.16042 20.30281 19.40044 18.97886 0.4859524
1237665430243704965 211.701731617855 28.4848390639078 20.61616 18.5855 17.57567 17.14487 16.82534 0.1178193
1237665430243704982 211.727172943679 28.4826621426298 19.10515 18.45352 18.0209 17.84552 17.73924 0.2281768
1237665430243705164 211.730489624035 28.5239940434207 24.41677 20.60166 18.87113 18.28379 17.77646 0.3420618
1237665443132539023 210.996947911474 28.3917699418945 19.33231 17.77237 16.92185 16.47276 16.1372 0.07493361
1237665443132604584 211.053237747805 28.3504114382318 22.87807 19.99823 18.32922 17.71101 17.3487 0.3405099
1237665443132604589 211.059904857529 28.3046518195742 23.17722 19.09493 17.65302 17.11339 16.76574 0.2371426
1237665443132604609 211.140955922028 28.3478010614592 23.5849 21.70906 19.82785 18.95534 18.46971 0.4806399
1237665443132604808 211.038666286467 28.3194624628718 23.32123 21.16994 19.34908 18.72015 18.23652 0.3958795
1237665443132604825 211.069467582696 28.4259536165817 26.49557 22.11223 20.55068 19.59212 19.05782 0.5368071
1237665443132670024 211.353639017241 28.3530707346104 23.51207 24.14214 21.67544 20.46064 20.08341 0.6067055
1237665443132670358 211.18918189654 28.3000069745597 26.48839 21.90333 20.43287 19.44064 18.93896 0.5466711
1237665443132670413 211.205772859512 28.2898011097893 25.41743 23.46691 20.362 19.32462 18.81351 0.5436288
1237665443132736127 211.480476344612 28.2727038238999 21.77613 20.75407 19.85557 19.06901 18.67271 0.2357648
1237665443132801577 211.664639554294 28.3541857107612 22.55144 21.04906 19.51666 19.00758 18.495 0.3267705
1237665178446135725 210.904115435904 28.7417226462235 25.6888 22.39215 20.37306 19.34451 18.86858 0.5749024
1237665178446135764 210.957814645706 28.8500911564516 23.09188 20.48274 18.84349 18.24506 17.85597 0.3373924
1237665178446135935 211.04621636331 28.8430351084906 24.58714 21.53749 20.35899 19.60699 19.17295 0.5442244
1237665178446201014 211.241883003222 28.7756412427213 24.14572 22.07157 20.74406 19.71153 19.11473 0.5515326
1237665178446201015 211.241927355908 28.7731076191906 25.07582 22.94096 21.05326 20.01739 19.69769 0.5372165
1237665178446201117 211.230144626854 28.7691257143026 25.18583 21.67888 20.26135 19.39794 18.95584 0.5511642
1237665178446201350 211.177800735587 28.7748043771199 22.36162 21.07577 19.196 18.54385 18.19451 0.3999418
1237665178446266482 211.287958833792 28.7157029168546 19.37223 17.64424 16.67761 16.19248 15.81595 0.1114075
1237665178446267222 211.351711120691 28.6549660415974 25.92703 22.40554 20.55944 19.52975 19.0095 0.5370246
1237665178446267223 211.373564833917 28.731093029395 22.34744 21.54184 20.04046 19.21705 18.68355 0.5169239
1237665178446397514 211.750884159048 28.7659254191725 18.32457 17.68988 17.27935 16.95434 16.79736 0.1166639
1237665178446397544 211.606852976845 28.6842298968285 19.85897 18.12605 17.24187 16.8106 16.48465 0.1168283
