objid ra dec u g r i z redshift
1237667210524558051 172.380806892749 28.591488886922 22.94934 22.12278 20.99841 19.96663 19.41159 0.6286097
1237667210524623002 172.481657653398 28.5649657437572 19.07083 17.89252 17.23813 16.75576 16.53287 0.1380167
1237667210524623221 172.387628427816 28.7246231148888 22.96453 22.01673 20.58653 19.74372 19.10428 0.5093743
1237667210524623444 172.46663702017 28.7718851168747 23.12346 22.0672 20.07843 19.0078 18.45491 0.5394374
1237667210524754046 172.825695037433 28.8080260629595 18.35398 17.06498 16.57617 16.30071 16.06887 0.04363244
1237667211061231783 171.786896170405 29.1207766302233 25.96576 19.2227 18.00304 17.3718 17.36473 1.281143
1237667211061231802 171.794519722508 29.1092990900039 19.39592 17.71099 16.84787 16.42386 16.10344 0.08410929
1237667211061232360 171.795362195448 28.9769366473812 24.43875 22.58456 20.95056 19.75969 19.35643 0.606326
1237667211061297189 171.961854462966 29.0441305097541 18.76706 17.59105 16.94441 16.54971 16.29993 0.08150738
1237667211061297500 171.870787034364 28.9367837776182 24.97885 21.81895 20.18465 19.1731 18.67689 0.5249099
1237667211061297555 171.876370838256 29.0576183024873 25.07012 22.26604 20.24811 19.3039 18.78149 0.4833193
1237667211061297876 171.997689241281 29.0278813810477 24.50228 22.87827 21.08093 20.14047 19.73172 0.5493597
1237667211061362743 172.028277688185 29.0370899065154 19.99581 18.58731 17.86007 17.47079 17.2214 0.1062945
1237667211061362750 172.036006683453 29.0401229432468 21.68198 21.07972 19.30118 18.64376 18.34443 0.3716172
1237667211061362871 172.141899352902 29.1321029938278 21.46511 20.83653 19.77835 19.02692 18.59364 0.5905066
1237667211061363178 172.082406375069 29.0376153804714 22.2821 21.77376 20.07343 19.20686 18.71368 0.5249583
1237667211061428351 172.27572009602 29.0792355650946 20.00362 19.25212 18.99024 18.6159 18.76667 0.1040501
1237667211061428435 172.293245899786 29.1051898897017 18.77332 17.67574 17.20834 16.99432 16.82228 0.0230777
1237667211061493820 172.377933039488 29.1210468939499 18.98352 17.78773 17.02154 16.60593 16.3175 0.1418908
1237667211061493902 172.415420472627 29.0862447812556 22.38444 19.74806 18.38702 17.75509 17.31083 0.2076571
1237667211061559414 172.573768509936 29.1387631009221 19.72959 18.45466 17.70592 17.38061 17.07732 0.1427262
1237667211061559462 172.672292260121 29.0764171467731 19.9592 18.10154 16.99796 16.54966 16.18184 0.1423921
1237667211061559529 172.572035682987 29.0811160265312 23.8423 21.92378 20.43196 19.25048 18.69836 0.5807229
1237667211061559797 172.594013808105 29.0677016102859 21.67597 21.29083 20.30333 19.60905 19.55814 0.6619087
1237667211061559868 172.619451152259 29.0560043550184 22.70232 21.87634 20.39146 19.34947 18.78364 0.5782971
1237667211061559880 172.628125015658 29.0124233700109 25.56532 22.25273 20.7449 19.74485 19.07723 0.5021124
1237667211061559951 172.639900973558 29.1459387079686 22.12289 21.03843 19.53928 18.71715 18.31072 0.5194162
1237667211061560175 172.64648577818 29.1836642235896 22.97417 22.45373 20.55786 19.44837 18.9477 0.6323184
1237667211061624916 172.707147615881 29.1143892977748 20.42448 18.51835 17.37888 16.85954 16.48034 0.1698494
1237667211061624951 172.776168107298 29.1199390325567 18.99228 17.74733 17.31217 17.0591 16.89271 0.04891171
1237667211061624978 172.810954269872 29.1938843724828 20.64536 18.56415 17.36043 16.91586 16.52579 0.1697467
1237667211061624985 172.821707118305 29.194361075077 20.13015 18.27881 17.30482 16.8846 16.54636 0.1375184
1237667211061624995 172.840892961798 29.1948376170507 20.48601 18.25818 17.02939 16.47683 16.01819 0.1619642
1237667211061625530 172.832500169534 29.0678312092582 23.16733 21.83965 20.00463 18.73604 18.19236 0.6322802
1237667211061625532 172.824980371542 29.1318199031459 21.79405 20.849 19.53788 18.79942 18.51732 0.5270002
1237667211061625594 172.836380610161 29.2014161177119 26.636 21.17779 19.4854 18.61327 18.16389 0.4913521
1237667211061690667 172.877614045905 29.0229165085161 22.0963 20.70032 18.99103 18.24474 17.68058 0.4474359
1237667211598233622 172.008765775463 29.3892830072119 23.6627 22.05969 20.40903 19.42369 19.13353 0.4287955
1237667211598234451 172.053079403028 29.4085101831557 26.54002 22.39689 20.4911 19.27011 18.96611 0.6212879
1237667211598299274 172.213790143084 29.4631122942446 23.25479 21.03741 19.15415 18.36587 17.95304 0.4119391
1237667211598299442 172.12649497376 29.4351830800223 23.61151 21.9621 20.44296 19.54026 19.16788 0.5370438
1237667211598299672 172.211158990238 29.3896262844998 24.57595 21.9788 20.4689 19.70912 19.21505 0.4846404
1237667211598299793 172.242673430648 29.4479712779958 23.84912 21.46278 20.73994 19.8275 19.48165 0.7226222
1237667211598299825 172.259892139785 29.4010838310542 24.90771 21.03656 19.24581 18.57975 18.27485 0.3724065
1237667211598430349 172.559012756154 29.4352113418734 22.22788 20.72939 18.96377 18.32183 18.03976 0.33643
1237667252937162972 172.128474554086 28.5207561139621 24.4504 21.31597 19.50959 18.8363 18.45935 0.422564
1237667252937228600 172.293267926838 28.5108505718994 23.39036 20.75383 19.1899 18.44996 18.00853 0.3725525
1237667253473903113 171.890498652313 28.720021851186 22.80367 21.61433 20.00131 19.22105 18.58823 0.4131055
1237667253473968600 171.959004534641 28.8940121761072 25.48115 20.75229 19.01692 18.37898 17.90857 0.407349
1237667253474033769 172.140532821099 28.7568316805345 19.61546 17.52885 16.44639 16.02622 15.66136 0.1372556
1237667253474033794 172.135745024147 28.9273608689437 19.56336 18.28037 17.54929 17.13223 16.83987 0.1018162
1237667253474034156 172.172681892663 28.7712013010053 22.25202 21.44221 20.5588 19.82824 19.3773 0.3783289
1237667253474099282 172.255377873218 28.8208084970558 17.45811 16.02509 15.32249 14.95202 14.64869 0.02298281
1237667253474099297 172.283054646536 28.7959903504103 18.9484 17.73119 16.99081 16.55974 16.27656 0.1371669
1237667253474099512 172.413196627923 28.8104613749723 21.84469 21.01595 19.31495 18.41626 17.87891 0.504425
1237667253474099584 172.28665802506 28.762252261958 23.31947 21.26982 19.55591 18.68247 18.18582 0.5082458
1237667253474099590 172.280325079523 28.8431070363451 25.58594 21.73892 20.36441 19.60425 19.05172 0.4216592
1237667253474099634 172.296730581665 28.8643151873512 21.49061 21.05583 19.84855 19.053 18.53279 0.5247583
1237667253474099664 172.311790544346 28.8544686475986 27.04143 21.77593 20.06532 19.11066 18.48475 0.5694896
1237667253474099746 172.337552975924 28.8526635722021 21.5542 20.57211 19.12976 18.1523 17.6034 0.5250979
1237667253474165048 172.430453538131 28.9229011237324 21.4434 21.0212 20.38793 19.6206 19.33124 0.6196802
1237667253474165116 172.465888056431 28.9778897996492 24.44419 22.05973 20.74064 19.64804 18.85965 0.6306867
1237667253474165196 172.502979461328 28.9659465596368 24.41748 22.35718 20.89225 19.72359 19.25401 0.6056716
1237667253474165317 172.585038619531 28.8146170733351 23.22553 22.28443 20.67949 19.836 19.60095 0.4493375
1237667253474165406 172.460739757285 28.9223878397002 25.05773 22.86688 21.02756 19.55859 18.86 0.6658789
1237667253474230281 172.610576266887 28.9465232497063 19.57083 17.63488 16.67247 16.2853 15.96845 0.07984032
1237667253474230400 172.642265380729 28.8076756554783 20.0996 17.98754 16.81308 16.41582 16.10157 0.1385243
1237667253474295935 172.832133182841 28.8436554519156 20.36155 19.66124 18.96888 18.68196 18.27899 0.3477083
1237667253474296160 172.805286748006 28.9001395631421 22.81057 21.32075 19.98774 19.22936 18.84984 0.5820791
1237667253474296172 172.816552952465 28.8267288297555 25.83311 21.64659 20.51809 19.6891 19.1289 0.6110013
1237667253474296251 172.851634572541 28.8784202143497 25.46896 22.36479 20.72052 19.76973 19.10782 0.6072183
1237667253474296268 172.855003351865 28.970522435553 24.32248 22.17058 20.38493 19.47759 19.11085 0.5188226
1237667254010773620 171.78569719228 29.1255159814168 18.01689 16.02058 15.15235 14.69357 14.37685 0.08498952
1237667254010773640 171.792057171991 29.1617653790951 19.10328 17.39237 16.52773 16.04522 15.7017 0.08437233
1237667254010839096 171.886424362471 29.2157830312297 19.73144 17.91323 17.00855 16.61378 16.25079 0.1015405
1237667254010839129 171.956806338347 29.1501794499287 19.91286 17.96219 16.96282 16.52355 16.1616 0.101851
1237667254010839347 171.929189082703 29.1616524796118 26.81654 21.80901 20.43687 19.52759 19.19439 0.6251811
1237667254010839504 171.985382735556 29.2868256164627 25.47733 20.54529 18.85994 18.20728 17.83231 0.373241
1237667254010904631 172.050209603711 29.2491016710899 19.42567 18.09083 17.16705 16.7824 16.42936 0.1979606
1237667254010904651 172.054462573951 29.3341596242018 19.68119 18.30387 17.33661 16.91557 16.61026 0.1982982
1237667254010904708 172.193026646795 29.212265142691 19.37059 18.16561 17.69782 17.36686 17.17953 0.1040139
1237667254010904725 172.067799390592 29.2996859641909 18.3987 17.23047 16.80652 16.61157 16.4573 0.02246491
1237667254010905028 172.125799312559 29.2090618455269 22.97187 21.12533 19.41249 18.60899 18.30288 0.4302577
1237667254010905076 172.148778526968 29.2009009281637 25.9193 21.7434 20.00508 19.05341 18.52256 0.5037085
1237667254010905103 172.140605450466 29.3274957268519 24.61201 22.73555 21.1425 20.0189 19.82577 0.5357839
1237667254010970248 172.34901281681 29.2334725652451 19.80303 18.25176 17.50488 17.07988 16.72945 0.05910985
1237667254010970539 172.28690175181 29.2686351594303 22.58544 21.02838 19.40844 18.52548 17.93864 0.4515989
1237667254010970571 172.303092514687 29.2677524058398 22.12562 21.59417 20.37052 19.47313 18.98442 0.5618895
1237667254010970688 172.369092842831 29.1918807708461 23.03643 22.13468 20.29979 19.1382 18.65351 0.5298263
1237667254010970782 172.317913650414 29.218755309668 23.7716 23.32841 21.38035 19.96551 19.54302 0.5704754
1237667254011035665 172.458322513306 29.3056913978853 23.99508 21.31844 19.42276 18.67135 18.38211 0.391513
1237667254011035718 172.400195943991 29.2193695002281 19.52267 17.79857 17.01927 16.61398 16.32314 0.05938906
1237667254011035741 172.458518084233 29.2048639271611 18.45963 17.36051 16.99295 16.68948 16.54379 0.04670715
1237667254011035747 172.442482348915 29.3961103098592 18.75932 17.28828 16.55517 16.13156 15.84685 0.1025417
1237667254011035896 172.376975819421 29.3246204312635 23.24754 22.30218 20.77376 19.64481 19.20806 0.6224117
1237667254011036011 172.444575055893 29.2732348971902 23.12261 21.131 19.47947 18.70484 18.27259 0.4416595
1237667254011036170 172.518715179429 29.4082401325921 23.29661 21.70066 20.26913 19.17071 18.72391 0.5413553
1237667254011101486 172.594056774536 29.3950694173779 25.60353 21.2533 19.57064 18.8076 18.27895 0.4241365
1237667254011101494 172.599677844906 29.3989535607776 22.10753 21.16703 20.21461 19.24378 18.87077 0.5717647
1237667254011101515 172.612641660468 29.3525360790688 24.85267 20.99673 19.13239 18.40717 17.9796 0.4106545
1237667254011101607 172.656513123229 29.3479050957467 24.38505 21.75503 20.13949 19.19638 18.72998 0.4754002
1237667254011101693 172.694556183898 29.2552264609703 25.36573 21.97778 20.50539 19.72298 19.43932 0.4238259
1237667254011101844 172.639011529383 29.3811161554289 25.72218 23.21975 21.17534 19.98877 19.63582 0.6320073
