objid ra dec u g r i z redshift
1237667324334571792 194.906189523784 28.1661318229143 18.71428 17.0093 16.29875 15.93774 15.68538 0.01908395
1237667324334571822 194.933937594399 28.1763141499568 19.49845 17.79254 17.072 16.73707 16.47917 0.02771238
1237667324334571829 194.949036315187 28.0978860776139 20.03379 18.44027 17.75051 17.39725 17.17986 0.02126406
1237667324334571838 194.965661055957 28.0985259626968 18.95726 17.13949 16.4085 16.02549 15.73754 0.0255109
1237667324334637131 195.033291420504 28.0785665794051 17.27399 15.3977 14.6027 14.16535 13.84476 0.0241407
1237667324334637140 195.053597316367 28.0754960767726 17.54206 15.71611 14.94707 14.54585 14.26242 0.02503316
1237667324334637152 195.061432511804 28.0412967618399 17.25021 15.43362 14.66767 14.24854 13.95206 0.01912005
1237667324334637189 195.092229986845 28.0470066522391 16.97609 15.13813 14.37234 13.96629 13.67711 0.02727107
1237667324334637227 195.14821762379 28.1461247303819 17.21358 15.43914 14.73493 14.33715 14.0738 0.01821857
1237667324334637239 195.157753401422 28.0579667043299 16.54405 15.47385 14.99273 14.64802 14.30968 0.02552748
1237667324334637274 195.017693318247 28.1551072997548 19.61666 17.77264 17.11055 16.75231 16.54024 0.02191547
1237667324334637287 195.036359581666 28.1598544397986 18.08786 16.21673 15.49222 15.09995 14.8491 0.0248898
1237667324334637325 195.046407327549 28.0652464756339 19.28296 17.69565 16.98452 16.62393 16.37693 0.02454435
1237667324334637329 195.055934007069 28.0532871733911 20.0486 18.07463 17.5831 17.29564 17.12518 0.02716134
1237667324334637347 195.070941550461 28.0639110954918 17.85592 16.04005 15.27375 14.87119 14.58097 0.02047269
1237667324334637348 195.076426777658 28.0592879095769 19.60471 18.03475 17.45122 17.15465 17.01253 0.03324928
1237667324334637362 195.078668217442 28.0093072096625 19.51664 17.7935 17.04941 16.66047 16.3872 0.02068225
1237667324334637391 195.125788523701 28.160047467501 19.87155 18.03459 17.37386 17.01571 16.80554 0.02358335
1237667324334637458 195.143073990054 28.0536018706722 22.95752 20.56118 18.90069 18.28794 17.90687 0.3860354
1237667324334702605 195.161501298104 28.0145264723081 17.20795 15.35862 14.664 14.19718 14.01497 0.02535291
1237667324334702708 195.213150464359 28.047138912347 18.47201 16.54981 15.85128 15.51661 15.34525 0.0211638
1237667324334702869 195.170195160203 27.996603683333 17.04858 15.22078 14.4312 14.03467 13.72199 0.02363859
1237667324334702870 195.167524167036 28.0035744406938 25.3972 22.07907 19.86338 19.08559 18.55841 0.4619161
1237667324334702891 195.185975738576 28.1006362363386 17.84306 16.07844 15.32229 14.93665 14.64726 0.0220089
1237667324334702937 195.273564433518 28.0620566170493 19.13371 17.70729 17.1803 16.91357 16.76915 0.02479465
1237667324334703026 195.178080370563 28.0899081945684 23.76668 20.49526 18.87062 18.24985 17.85459 0.3676474
1237667324334703407 195.287552152426 27.9826196427907 23.56274 22.18872 20.50575 19.67631 19.27592 0.4662706
1237667324334768181 195.445895537393 28.0950007423925 16.86243 14.88734 14.09249 13.69052 13.38925 0.01935221
1237667324334768238 195.489890492377 28.0058364651789 16.14003 14.20773 13.34267 12.87827 12.5191 0.02574884
1237667324334768405 195.466007185007 28.1390167161031 19.04375 17.59108 16.9292 16.54825 16.26005 0.09620699
1237667324334768906 195.483162548054 28.0926401393577 23.61496 22.52105 20.79624 19.77632 19.30995 0.5141096
1237667443511656680 194.618366005634 27.5593782227087 17.6671 16.14495 15.59159 15.30937 15.07001 0.02526216
1237667443511722195 194.660041731477 27.5441002466466 17.72238 16.0213 15.25498 14.86815 14.56736 0.01991322
1237667443511722228 194.756773145703 27.5369284960213 17.81253 16.29296 15.57597 15.2185 14.97957 3.117181
1237667443511722248 194.776318124915 27.4936310277066 19.92521 18.31671 17.66668 17.32169 17.10414 0.0272337
1237667443511722280 194.692043201608 27.5024994615076 21.69512 19.40752 17.92498 17.35128 17.00584 0.2848061
1237667443511787618 194.826871648162 27.5135105493738 18.14171 16.77198 16.10956 15.7847 15.55572 0.02015118
1237667443511787670 194.938450480525 27.4510478862593 19.94983 18.24772 17.32816 16.89973 16.56074 0.1210304
1237667443511853143 195.046668052635 27.4600839822297 19.84763 18.32664 17.62506 17.28746 17.07573 0.0228227
1237667443511853161 195.0795935231 27.5537206900521 17.37244 15.48994 14.67807 14.29112 14.0211 0.01964111
1237667443511853185 195.104915287231 27.5522601288295 18.66869 17.14599 16.44295 16.07901 15.81751 0.0242378
1237667443511853192 195.111897410355 27.5155910191708 17.52603 15.81423 15.03445 14.66549 14.36938 0.02595107
1237667443511853194 195.121803628889 27.514842286231 17.39313 15.95961 15.66248 15.49807 15.38545 1.329386
1237667443511918751 195.255565222663 27.5204258304666 19.46717 17.89788 17.21748 16.85784 16.58965 0.0
1237667444048461844 194.380146145855 28.0184243568607 19.47853 18.02943 17.42334 17.07341 16.88832 0.02351467
1237667444048461862 194.460980608792 27.8794848299818 17.70106 15.88479 15.10633 14.70747 14.41653 0.02317353
1237667444048462007 194.488521185702 27.8092977884253 19.65393 17.76073 16.80455 16.40194 16.05403 0.1123694
1237667444048462541 194.450746747012 27.9617293241113 22.88808 22.6086 20.42244 19.1778 18.70473 0.6420869
1237667444048527491 194.513034672 27.9705431168273 18.02005 16.27534 15.4381 15.00383 14.64639 0.06862938
1237667444048527492 194.511940546151 27.9783497699824 19.35923 17.83108 17.14314 16.77095 16.51679 0.02190111
